Unit_ID,site,series,sand,silt,clay,oc,ph_h2o,theta_r,theta_s,cec7,bs7,ex_ca,ex_mg,ex_k,n_tot,estimated_c_to_n,Ks,town,year,avg_N2O,cold_sum,sum_tmax,sum_rad,snow_sum,precip_sum,cfd,log_avg_N2O,total_N2O,log_total_N2O
MNMOBRR_513,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_514,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_515,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_516,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_601,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_602,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_603,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_604,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_605,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_606,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_607,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_608,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_609,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_610,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_611,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_612,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_613,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_614,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_615,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_616,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_Ch00C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_Ch00S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_Ch05C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_Ch05S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_Ch10C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_Ch10S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_ChcbC,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_ChcbS,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N000C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N000S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N005C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N005S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N010C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N010S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N0cbC,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N0cbS,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N900C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N900S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N905C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N905S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N910C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N910S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N9cbC,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOBRR_N9cbS,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_1,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_2,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_25,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_3,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_32,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_33,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_34,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_35,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_36,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_4,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_40,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_41,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_42,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_43,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_44,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_45,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_46,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_47,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOCC_48,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOFS_105,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOFS_11,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOFS_124,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
MNMOFS_126,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2005,14.3897441582344,-1623.5,339.5,37350.4,3852,136,761.006015141803,2.66651574160532,3244.28259143078,8.08464952347295
